time,x,y,z
45.442,0.02,-0.02,0.06
45.452,0.05,-0.02,-0.06
45.452,0.02,-0.05,0.05
45.457,0.02,-0.02,0.01
45.461,-0.04,-0.02,0.02
45.484,-0.04,0.03,-0.02
45.491,0.03,0.04,0.01
45.492,0.04,0.06,-0.03
45.493,0.00,0.02,0.02
45.493,0.00,0.02,-0.10
45.494,-0.01,0.05,-0.03
45.498,0.04,-0.00,-0.04
45.501,0.02,0.02,0.05
45.506,-0.00,0.03,-0.01
45.511,-0.08,-0.02,0.07
45.516,0.00,-0.02,0.14
45.521,0.05,0.02,-0.11
45.526,-0.01,-0.03,-0.08
45.531,0.01,-0.03,-0.09
45.536,0.01,-0.03,-0.04
45.541,-0.00,-0.01,0.01
45.548,0.01,0.01,0.09
45.551,0.01,0.03,-0.01
45.568,0.01,-0.02,0.01
45.568,0.01,-0.04,-0.06
45.568,0.01,-0.02,-0.00
45.572,0.01,-0.02,-0.01
45.577,0.01,-0.01,0.05
45.589,-0.01,-0.03,-0.02
45.590,0.04,-0.01,0.05
45.591,0.03,0.01,0.02
45.596,0.01,0.03,-0.03
45.622,-0.00,-0.01,0.07
45.622,-0.03,-0.03,0.01
45.622,-0.02,0.00,-0.00
45.622,-0.04,-0.00,-0.02
45.623,-0.04,-0.02,0.09
45.626,-0.03,0.01,-0.02
45.632,-0.03,0.02,0.03
45.636,0.00,0.01,-0.02
45.641,0.03,0.02,0.02
45.646,0.02,-0.03,-0.01
45.652,-0.01,-0.01,0.10
45.656,-0.02,-0.06,-0.07
45.662,0.02,0.00,0.00
45.666,-0.03,0.04,0.02
45.671,0.01,0.02,-0.06
45.676,-0.01,0.01,0.08
45.683,0.03,0.02,-0.01
45.686,-0.02,0.00,-0.00
45.691,0.04,0.01,-0.03
45.696,0.06,-0.01,-0.07
45.701,0.03,-0.01,0.01
45.706,-0.02,-0.04,-0.02
45.711,-0.02,-0.04,-0.04
45.720,-0.00,-0.00,0.01
45.722,-0.00,0.00,-0.01
45.730,-0.00,0.01,-0.01
45.731,-0.01,-0.04,0.03
45.743,-0.00,0.02,0.01
45.743,-0.01,-0.01,0.02
45.746,-0.01,0.01,0.01
45.752,-0.02,-0.02,0.02
45.756,0.01,-0.03,0.06
45.761,0.03,-0.00,-0.01
45.768,-0.00,-0.00,-0.02
45.772,-0.00,0.02,-0.03
45.777,0.03,-0.03,-0.01
45.782,-0.01,0.01,-0.03
45.788,-0.00,-0.01,-0.04
45.792,-0.01,-0.01,-0.02
45.799,-0.02,-0.01,0.00
45.804,-0.03,-0.03,-0.04
45.810,-0.02,-0.01,-0.04
45.813,-0.01,0.02,-0.10
45.825,-0.03,0.01,0.00
45.827,-0.00,0.03,-0.04
45.828,-0.03,0.00,-0.02
45.834,-0.01,0.01,0.05
45.841,-0.03,-0.02,0.03
45.843,0.00,0.02,0.08
45.848,-0.03,0.01,-0.03
45.878,0.03,-0.03,-0.05
45.879,0.01,-0.05,-0.04
45.879,0.02,0.02,-0.03
45.880,-0.00,0.01,0.00
45.884,0.01,-0.03,0.04
45.884,0.01,0.01,-0.01
45.885,0.05,0.02,-0.01
45.903,-0.00,0.01,-0.08
45.903,0.01,0.03,0.01
45.904,0.05,-0.00,-0.05
45.905,0.09,0.03,0.07
45.907,-0.03,-0.03,-0.01
45.912,-0.00,0.02,0.07
45.917,0.05,0.01,-0.02
45.923,-0.00,0.01,0.13
45.927,-0.02,-0.02,-0.11
45.932,0.01,-0.00,0.07
45.938,-0.03,0.00,0.02
45.943,0.02,-0.02,0.02
45.947,-0.04,-0.03,-0.03
45.954,-0.02,0.00,0.01
45.957,-0.02,0.01,0.04
45.962,-0.03,-0.02,-0.08
45.967,-0.04,0.04,0.03
45.987,-0.02,0.02,0.02
45.988,-0.03,0.03,0.05
45.989,-0.02,-0.02,-0.05
45.992,0.00,0.01,0.00
45.993,0.00,0.03,-0.03
46.004,-0.01,0.02,0.04
46.005,-0.01,0.03,-0.01
46.008,0.01,0.05,0.00
46.012,0.02,0.01,0.04
46.018,-0.01,-0.00,0.02
46.045,0.03,0.01,0.02
46.051,0.04,0.03,0.02
46.052,0.01,0.04,0.02
46.053,-0.01,-0.02,-0.06
46.053,0.02,-0.01,0.03
46.054,0.07,-0.01,-0.02
46.055,0.05,0.02,-0.07
46.071,0.05,-0.01,0.01
46.074,0.07,0.04,-0.06
46.075,0.04,-0.01,-0.05
46.076,0.01,0.02,0.00
46.077,0.10,0.02,-0.01
46.082,0.02,-0.02,-0.06
46.090,0.01,0.02,-0.04
46.092,0.07,-0.02,0.11
46.097,-0.07,-0.08,0.24
46.102,0.09,0.00,-0.17
46.107,0.02,-0.02,-0.09
46.112,-0.02,0.00,-0.05
46.117,-0.00,0.01,0.07
46.138,0.02,-0.03,0.18
46.139,-0.00,-0.03,0.07
46.140,-0.04,0.00,0.04
46.140,-0.03,0.03,-0.08
46.145,-0.19,0.02,0.06
46.147,0.05,-0.03,0.75
46.152,-0.02,0.02,-0.29
46.157,-0.12,-0.00,-0.34
46.162,-0.04,-0.03,-0.17
46.167,-0.04,-0.04,0.23
46.172,-0.06,0.00,0.04
46.177,-0.02,0.01,-0.34
46.182,-0.04,0.03,-0.17
46.187,0.00,-0.02,-0.14
46.192,0.03,-0.02,-0.07
46.197,0.03,0.01,0.01
46.202,0.01,0.03,-0.06
46.207,0.03,0.00,0.04
46.212,0.02,0.00,0.02
46.217,0.06,-0.02,0.07
46.231,0.02,0.01,0.28
46.231,0.02,0.02,0.11
46.234,0.01,-0.01,-0.14
46.237,-0.02,0.02,-0.09
46.250,-0.00,-0.03,-0.01
46.250,-0.03,0.01,0.03
46.270,0.02,-0.01,0.06
46.271,-0.03,0.03,0.04
46.271,-0.00,0.04,-0.01
46.272,-0.06,-0.01,-0.00
46.272,-0.03,0.01,0.09
46.304,0.02,0.00,0.07
46.304,-0.00,0.00,-0.07
46.305,0.06,0.00,0.03
46.305,0.01,-0.03,0.05
46.306,0.03,0.01,0.02
46.306,0.03,-0.01,-0.07
46.307,0.03,0.01,-0.04
46.329,0.00,-0.03,0.02
46.329,0.02,-0.04,-0.02
46.329,0.01,0.01,-0.02
46.330,-0.02,-0.04,0.02
46.335,-0.00,0.01,-0.05
46.340,0.02,-0.03,0.01
46.343,0.00,0.04,-0.05
46.347,-0.02,0.01,0.00
46.352,-0.04,-0.00,0.06
46.360,-0.01,-0.04,0.04
46.362,-0.01,-0.01,-0.08
46.367,-0.00,-0.00,0.01
46.372,-0.02,-0.01,-0.00
46.383,-0.05,-0.01,-0.01
46.383,0.00,0.01,0.02
46.387,0.01,0.00,-0.05
46.399,0.01,0.03,-0.01
46.400,-0.00,0.00,-0.01
46.402,0.00,-0.01,0.03
46.407,0.01,-0.03,-0.04
46.420,-0.01,0.03,0.01
46.420,-0.02,0.01,-0.04
46.424,0.00,-0.03,0.01
46.429,-0.00,0.00,0.03
46.433,0.01,-0.01,0.06
46.437,0.04,-0.00,-0.06
46.448,-0.01,-0.04,-0.02
46.448,0.00,-0.03,-0.14
46.452,0.02,0.02,0.07
46.458,0.01,0.02,0.05
46.466,-0.00,0.00,0.09
46.468,-0.03,0.01,-0.00
46.478,-0.01,-0.01,-0.12
46.480,-0.00,-0.00,-0.06
46.507,0.01,-0.00,-0.05
46.507,-0.01,0.01,0.14
46.508,-0.00,-0.06,0.06
46.508,0.00,-0.00,-0.06
46.509,0.01,-0.02,-0.08
46.509,0.00,0.01,-0.02
46.515,-0.02,-0.05,-0.00
46.518,-0.02,0.03,-0.02
46.523,-0.05,0.04,-0.03
46.542,0.01,-0.01,-0.01
46.542,0.00,-0.00,-0.03
46.543,0.06,0.06,-0.09
46.554,0.04,0.03,-0.13
46.555,0.01,0.05,-0.24
46.555,0.05,0.05,0.01
46.564,-0.03,-0.04,0.40
46.564,0.12,0.03,0.21
46.568,0.31,0.13,0.08
46.573,0.32,0.10,-0.29
46.580,0.18,0.04,-0.21
46.583,0.20,0.00,0.05
46.588,0.40,0.07,0.37
46.593,0.58,0.22,0.27
46.598,0.29,0.09,-0.47
46.602,0.21,0.15,0.10
46.608,0.05,0.02,0.42
46.613,0.10,0.03,0.07
46.618,-0.14,-0.07,-0.18
46.623,-0.63,-0.22,-0.04
46.628,-0.72,-0.29,0.04
46.633,-0.77,-0.28,0.04
46.638,-0.74,-0.29,-0.04
46.643,0.33,0.13,0.00
46.652,-0.24,-0.06,-0.28
46.653,0.03,-0.01,-0.33
46.658,0.10,-0.01,0.66
46.663,0.02,0.01,0.17
46.668,-0.03,-0.03,-0.00
46.673,-0.04,0.00,-0.24
46.679,-0.02,0.01,-0.11
46.683,-0.00,-0.00,0.03
46.688,-0.03,-0.03,0.02
46.693,-0.02,-0.01,-0.03
46.698,-0.05,0.00,0.01
46.703,-0.05,0.01,-0.51
46.708,-0.04,-0.02,0.59
46.713,0.06,0.03,0.16
46.718,-0.03,0.03,-0.02
46.723,-0.04,-0.01,-0.44
46.728,-0.05,-0.01,0.04
46.733,0.05,0.01,0.05
46.738,0.04,0.00,-0.10
46.743,0.08,0.01,0.20
46.748,0.03,0.03,-0.52
46.753,-0.01,0.00,0.46
46.758,0.04,0.01,0.28
46.772,-0.13,0.00,-0.74
46.773,-0.06,0.03,-0.30
46.773,0.02,-0.05,0.10
46.778,0.03,0.00,0.28
46.784,0.02,-0.04,0.35
46.788,0.01,0.02,0.06
46.793,-0.00,0.02,-0.00
46.804,0.03,0.04,-0.12
46.804,-0.02,0.02,-0.03
46.808,-0.04,0.07,-0.03
46.814,-0.03,0.01,0.09
46.818,-0.04,0.02,-0.00
46.823,0.01,0.00,-0.04
46.828,-0.02,-0.00,-0.04
46.843,-0.00,-0.00,-0.02
46.846,-0.01,-0.02,0.03
46.847,-0.00,-0.02,-0.07
46.849,-0.00,0.00,-0.01
46.853,-0.02,-0.01,0.03
46.858,-0.03,-0.01,-0.01
46.863,-0.01,-0.00,0.03
46.868,-0.01,-0.01,0.02
46.873,0.01,-0.03,-0.00
46.878,0.03,0.01,-0.14
46.883,0.01,0.00,-0.23
46.888,0.02,-0.00,-0.04
46.893,-0.12,-0.11,-0.98
46.906,0.14,0.33,-2.44
46.906,0.04,-0.05,2.16
46.908,0.46,-0.04,1.52
46.913,-0.10,0.01,0.12
46.918,0.18,0.09,-0.76
46.927,0.91,0.23,0.44
46.928,0.86,0.25,0.86
46.942,0.39,0.10,0.06
46.942,-1.06,0.23,-0.75
46.944,-0.63,0.18,-0.45
46.949,-0.75,0.45,0.53
46.954,-0.93,0.52,0.68
46.958,-0.12,0.39,0.29
46.964,0.68,0.48,0.08
46.969,1.26,0.50,0.23
46.974,1.69,-0.13,0.43
46.978,2.01,-0.22,1.97
46.984,1.89,0.08,2.63
46.989,1.25,0.36,2.83
46.993,0.07,0.17,3.02
46.998,-0.74,-0.30,3.05
47.003,-1.84,-1.40,4.21
47.008,-2.31,-2.18,4.83
47.013,-1.71,-2.30,3.82
47.025,-0.93,-2.02,2.79
47.026,-0.75,-1.64,2.50
47.028,-0.61,-1.28,3.17
47.034,-0.97,-0.94,4.27
47.043,-1.47,-0.69,4.97
47.044,-1.87,-0.53,4.64
47.049,-2.08,-0.25,4.08
47.054,-2.30,-0.10,4.68
47.059,-2.90,-0.16,5.54
47.065,-3.63,-0.11,6.01
47.070,-4.54,-0.10,6.02
47.073,-5.42,-0.01,6.27
47.078,-5.63,0.14,6.37
47.084,-5.70,0.09,6.11
47.089,-5.65,-0.13,5.86
47.093,-5.16,-0.58,5.37
47.098,-5.18,-1.05,5.10
47.104,-5.74,-1.17,5.62
47.109,-6.12,-0.93,5.93
47.113,-6.14,-0.40,6.16
47.119,-5.55,0.23,6.35
47.123,-4.79,0.56,6.30
47.128,-4.49,0.51,5.87
47.134,-4.55,0.28,4.92
47.141,-4.73,0.14,4.33
47.144,-4.96,0.11,3.92
47.149,-4.78,0.04,3.07
47.162,-4.97,0.60,4.63
47.164,-5.29,1.23,4.95
47.164,-4.47,1.98,4.35
47.177,-3.44,2.62,4.92
47.178,-3.00,2.40,5.74
47.178,-3.25,1.85,6.22
47.184,-3.33,1.65,6.28
47.190,-1.83,1.47,4.76
47.350,-1.93,1.20,5.18
47.357,-2.51,1.10,5.41
47.361,-2.66,1.54,4.45
47.365,-2.25,2.20,3.23
47.370,-1.93,2.46,2.19
47.377,-2.03,2.27,1.81
47.380,-2.37,2.00,1.84
47.386,-2.71,1.88,2.50
47.390,-2.53,2.12,3.22
47.396,-2.11,2.41,3.27
47.400,-1.94,2.44,3.39
47.405,-1.84,2.46,3.86
47.411,-1.83,2.38,4.03
47.415,-2.16,2.22,3.95
47.420,-2.63,1.93,3.44
47.425,-2.85,1.59,2.48
47.430,-2.75,1.01,1.07
47.435,-3.01,0.04,0.06
47.440,-3.56,-0.52,0.32
47.453,-4.42,-0.50,1.05
47.454,-5.45,0.11,1.35
47.455,-6.43,0.78,0.98
47.461,-7.23,1.23,0.12
47.477,-9.15,1.45,-0.10
47.478,-5.87,1.17,-0.39
47.479,-1.50,1.38,-0.58
47.480,-2.16,1.56,0.23
47.485,-3.11,1.32,0.29
47.492,-2.68,1.34,0.41
47.500,-2.09,1.79,0.78
47.500,-1.54,2.67,0.64
47.505,-3.17,1.61,-1.07
47.510,-1.65,1.75,-0.36
47.515,-1.06,1.63,-0.61
47.520,0.37,1.58,-1.90
47.526,1.43,0.84,-3.28
47.531,1.78,-0.45,-2.11
47.535,0.66,-0.48,-0.86
47.540,-1.54,0.11,0.25
47.548,-3.02,0.77,0.60
47.550,-2.12,2.47,-0.74
47.555,-1.03,3.80,-0.64
47.560,-2.19,2.98,0.72
47.565,-2.90,1.65,0.55
47.570,-2.41,1.38,-0.69
47.578,-1.30,1.86,-0.43
47.598,-0.15,2.27,-0.26
47.598,0.86,2.33,-0.12
47.599,1.39,2.72,-0.02
47.599,1.78,2.97,0.74
47.600,1.10,2.65,0.19
47.605,1.30,2.78,3.10
47.612,1.94,3.01,4.23
47.616,3.46,1.85,1.71
47.620,4.27,0.70,-0.64
47.627,4.30,0.87,-1.99
47.639,3.43,1.37,-0.44
47.640,2.03,1.43,0.59
47.641,0.80,0.86,1.94
47.647,1.02,0.08,3.18
47.650,-0.72,0.12,3.58
47.655,-0.29,0.50,2.80
47.662,-0.56,0.33,2.29
47.666,-0.12,0.30,0.72
47.671,0.69,0.45,0.56
47.675,1.25,0.07,-0.62
47.681,2.36,1.12,0.09
47.685,3.32,1.63,-0.52
47.690,4.16,1.74,-0.48
47.696,4.10,2.24,-0.99
47.706,4.44,2.83,-1.53
47.706,5.05,2.98,-2.42
47.711,5.15,2.69,-2.49
47.731,5.34,3.02,-2.53
47.732,4.92,2.78,-2.73
47.732,4.03,2.71,-2.75
47.733,3.19,2.50,-3.38
47.736,2.34,2.36,-3.66
47.740,1.58,2.39,-3.51
47.746,1.04,2.44,-2.87
47.752,0.70,2.35,-2.55
47.756,0.45,2.10,-2.27
47.760,0.14,1.70,-1.85
47.766,0.75,1.34,-1.38
47.771,0.69,0.93,-1.58
47.776,0.48,0.53,-1.49
47.783,0.25,0.20,-1.22
47.786,-0.03,-0.12,-0.78
47.791,-0.11,-0.07,-0.26
47.796,-0.33,0.10,0.06
47.801,-0.44,0.27,0.43
47.806,-0.34,0.47,1.15
47.811,-0.46,0.86,1.50
47.838,-0.79,1.22,1.33
47.838,-1.05,1.40,1.00
47.839,-0.92,1.44,0.72
47.840,-0.31,1.42,0.48
47.841,0.56,1.26,-0.54
47.841,1.07,1.52,-0.43
47.848,1.69,1.82,-0.30
47.852,2.41,2.16,-0.00
47.856,3.18,2.60,0.00
47.861,3.64,2.94,0.24
47.868,3.92,3.31,-0.17
47.871,3.89,3.40,-0.86
47.876,3.89,3.27,-1.44
47.881,3.83,2.96,-1.72
47.886,4.05,2.75,-2.31
47.891,4.20,2.35,-2.48
47.896,4.46,1.98,-2.58
47.902,4.81,1.68,-2.81
47.906,5.40,1.45,-2.82
47.911,6.45,1.58,-3.26
47.917,6.84,1.77,-3.89
47.921,7.08,1.55,-4.03
47.926,6.32,1.32,-4.18
47.931,4.69,0.71,-2.58
47.936,4.05,0.96,-2.96
47.941,4.36,1.04,-3.76
47.946,4.17,0.53,-3.89
47.960,3.63,0.05,-3.64
47.961,2.76,-0.40,-3.24
47.964,2.05,-0.68,-2.70
47.966,2.24,-0.76,-2.35
47.984,2.02,-0.92,-1.46
47.985,1.42,-0.88,-0.63
47.985,0.86,-0.69,0.53
47.986,0.64,0.06,1.56
47.991,0.66,0.61,2.12
47.996,0.53,1.00,2.32
48.004,0.48,1.30,2.13
48.006,0.72,1.61,1.49
48.011,1.06,1.69,0.43
48.016,1.50,1.69,-0.70
48.021,1.84,1.60,-1.73
48.026,2.12,1.39,-2.35
48.031,2.21,1.19,-2.71
48.037,2.16,0.99,-2.69
48.041,2.18,0.97,-2.43
48.047,1.79,0.93,-1.07
48.052,1.29,0.98,0.86
48.056,0.73,1.13,3.30
48.061,0.81,1.10,3.52
48.066,1.12,1.05,2.67
48.071,1.71,1.15,2.36
48.076,2.26,1.35,2.27
48.084,2.47,1.18,2.49
48.099,2.32,0.72,2.67
48.099,1.87,0.06,2.59
48.100,1.42,-0.59,2.42
48.101,1.05,-1.18,2.32
48.138,0.71,-1.68,2.20
48.138,0.54,-1.88,2.03
48.139,0.57,-1.97,1.59
48.139,0.57,-1.80,1.09
48.140,0.56,-1.73,0.58
48.157,0.46,-1.60,0.24
48.158,0.30,-1.56,0.02
48.158,0.25,-1.63,-0.27
48.158,0.49,-1.52,-1.31
48.159,1.59,-1.41,-4.67
48.159,2.91,-1.67,-8.18
48.165,2.41,-2.34,-7.59
48.167,0.98,-2.99,-5.48
48.171,-0.00,-3.09,-4.53
48.176,-0.51,-2.62,-3.81
48.182,-1.46,-2.66,-3.29
48.190,-2.74,-3.08,-3.11
48.192,-3.78,-3.25,-2.96
48.196,-3.88,-2.53,-3.67
48.201,-4.02,-1.79,-3.53
48.207,-2.90,-1.02,-3.56
48.211,-1.88,-0.42,-3.53
48.216,-0.90,-0.09,-3.25
48.226,0.17,0.13,-2.43
48.229,0.77,0.13,-1.70
48.231,0.89,-0.05,-0.96
48.238,0.69,-0.46,-0.46
48.244,0.13,-1.11,-0.15
48.247,-0.80,-1.89,0.17
48.251,-1.95,-2.86,0.45
48.257,-2.89,-3.39,0.65
48.262,-3.68,-3.66,0.78
48.266,-4.15,-3.57,1.06
48.271,-3.52,-1.66,2.29
48.276,-3.76,-2.79,1.90
48.281,-2.87,-1.53,1.98
48.287,-2.38,-1.25,1.04
48.291,-1.75,-1.19,0.37
48.296,-0.92,-1.02,-0.96
48.303,-0.24,-0.87,-2.07
48.308,0.20,-0.63,-2.77
48.311,0.56,-0.40,-3.27
48.317,0.92,-0.18,-3.58
48.326,1.20,-0.00,-3.75
48.326,1.48,0.19,-3.77
48.332,1.71,0.60,-3.62
48.337,1.86,1.02,-3.48
48.342,1.91,1.49,-2.90
48.347,1.90,1.94,-1.96
48.352,1.88,2.24,-1.35
48.378,1.96,2.27,-0.72
48.379,2.05,2.05,0.30
48.379,2.03,1.68,1.58
48.380,1.87,1.32,2.59
48.384,1.63,0.94,3.26
48.384,1.31,0.60,3.62
48.399,0.85,0.16,4.01
48.399,-0.28,-1.24,4.18
48.399,-1.44,-2.89,3.70
48.405,-1.94,-2.88,1.48
48.413,-1.85,-1.93,-0.66
48.413,-2.85,-2.34,-1.11
48.417,-2.45,-1.99,-1.13
48.422,-1.74,-1.02,-0.91
48.427,-1.21,0.16,-0.89
48.432,-1.06,1.14,-1.36
48.438,-1.80,1.82,-1.76
48.442,-2.28,1.76,-1.61
48.447,-2.17,1.24,-1.08
48.452,-1.84,0.43,-0.16
48.458,-1.55,-0.31,0.71
48.462,-1.34,-0.89,1.44
48.467,-1.15,-1.18,1.99
48.472,-0.85,-1.41,2.54
48.477,-0.50,-1.53,3.12
48.482,0.47,-2.45,2.29
48.487,1.04,-2.63,1.83
48.496,1.25,-2.56,1.77
48.498,1.08,-2.27,1.93
48.507,0.96,-1.79,1.79
48.507,0.87,-1.35,1.17
48.530,0.87,-1.03,0.62
48.530,1.01,-0.69,0.25
48.530,1.11,-0.43,-0.33
48.530,1.29,-0.22,-0.86
48.533,1.50,-0.08,-1.37
48.537,1.66,0.13,-1.34
48.542,1.67,0.13,-1.12
48.547,1.61,0.03,-0.61
48.552,1.45,-0.07,-0.21
48.557,1.26,-0.25,-0.01
48.562,0.89,-0.49,0.42
48.567,0.45,-0.83,0.92
48.572,-0.01,-1.14,1.06
48.577,-0.88,-1.25,1.22
48.582,-1.24,-1.79,0.94
48.587,-1.49,-2.21,0.07
48.593,-1.74,-2.62,-0.51
48.597,-2.09,-2.99,-0.91
48.602,-2.37,-3.24,-1.59
48.607,-2.54,-3.35,-2.24
48.612,-2.52,-3.35,-2.66
48.617,-2.12,-3.24,-3.32
48.622,-0.72,-3.54,-4.83
48.628,-1.05,-2.97,-5.04
48.633,-1.19,-2.39,-5.24
48.637,-1.41,-1.87,-5.09
48.642,-1.62,-1.48,-5.19
48.649,-1.76,-1.21,-5.36
48.656,-1.87,-1.02,-5.44
48.658,-1.84,-0.99,-5.44
48.669,-1.51,-1.13,-5.40
48.669,-1.16,-1.35,-5.32
48.672,-1.07,-1.55,-5.01
48.679,-1.36,-1.77,-4.51
48.682,-1.80,-2.00,-3.75
48.687,-2.15,-2.37,-3.43
48.692,-2.34,-2.75,-3.43
48.697,-2.61,-3.00,-3.06
48.702,-2.89,-3.18,-2.70
48.708,-3.10,-3.28,-2.01
48.713,-3.48,-3.45,-1.13
48.717,-3.90,-3.75,-0.11
48.722,-4.36,-4.11,0.77
48.729,-5.29,-4.20,1.03
48.732,-5.31,-4.42,1.10
48.737,-4.91,-4.49,1.01
48.742,-4.23,-4.31,1.05
48.748,-2.73,-4.28,0.31
48.752,-2.26,-3.26,1.20
48.758,-1.24,-2.71,1.51
48.771,-0.74,-1.87,1.59
48.772,-0.75,-1.24,0.58
48.774,-0.30,-0.22,-0.73
48.815,-0.78,0.74,-0.95
48.816,-0.96,1.01,-0.57
48.817,-0.98,1.03,-0.57
48.818,-1.05,0.92,-0.71
48.819,-1.29,0.92,-0.56
48.820,-1.78,0.92,-0.12
48.820,-2.48,0.82,0.37
48.821,-3.09,0.49,1.19
48.822,-3.50,0.10,2.12
48.823,-3.58,-0.15,2.82
48.829,-3.31,-0.35,3.18
48.833,-2.85,-0.34,3.30
48.838,-2.34,-0.23,3.37
48.843,-1.80,-0.03,3.50
48.848,-1.13,0.31,3.70
48.853,-0.81,0.79,4.38
48.858,-0.15,1.03,4.46
48.870,0.58,1.01,4.14
48.870,1.18,0.96,3.64
48.877,1.45,0.85,3.25
48.908,1.56,0.88,3.06
48.909,1.52,1.09,3.30
48.910,1.65,1.26,3.49
48.911,1.75,1.45,3.74
48.912,1.88,1.57,3.92
48.913,1.88,1.48,4.10
48.913,1.87,1.19,4.03
48.914,1.75,0.67,3.83
48.919,1.61,0.11,3.50
48.923,1.26,-0.33,2.89
48.928,0.93,-0.71,2.22
48.933,0.66,-0.96,1.72
48.938,0.51,-1.12,1.31
48.943,0.32,-1.21,1.11
48.948,0.17,-1.26,1.18
48.953,-0.04,-1.14,1.27
48.958,-0.31,-1.06,1.67
48.963,-0.64,-1.17,2.13
48.968,-0.89,-1.30,2.59
48.973,-1.07,-1.56,2.67
48.978,-1.24,-1.76,2.71
49.000,-1.50,-1.92,2.56
49.000,-2.58,-2.58,2.53
49.001,-2.93,-2.78,1.38
49.001,-3.04,-2.68,0.31
49.003,-2.40,-2.75,-0.70
49.008,-1.70,-2.42,-1.71
49.013,-1.02,-1.99,-2.45
49.045,-0.24,-1.44,-3.01
49.046,0.47,-0.81,-3.24
49.046,0.32,-1.20,-3.56
49.047,0.38,-1.37,-3.53
49.048,0.66,-0.91,-2.97
49.048,0.81,-0.52,-2.38
49.049,0.77,-0.23,-1.80
49.054,0.69,-0.03,-1.22
49.058,0.68,0.30,-0.47
49.063,0.53,0.14,0.19
49.069,0.90,0.64,1.46
49.073,1.40,0.83,2.95
49.078,2.19,0.86,2.78
49.084,2.52,0.77,2.54
49.088,2.40,0.84,2.45
49.093,2.06,0.98,1.93
49.098,1.38,0.58,0.75
49.103,0.59,-0.02,-0.39
49.108,-0.05,-0.40,-1.04
49.113,-0.32,-0.68,-1.57
49.133,-0.27,-0.77,-1.81
49.134,-0.33,-0.80,-1.95
49.134,-0.28,-0.78,-1.88
49.141,-0.22,-0.77,-1.94
49.142,-0.17,-0.78,-2.08
49.143,-0.10,-0.85,-2.20
49.169,-0.07,-0.83,-2.45
49.170,-0.58,-0.55,-1.87
49.170,-0.61,-0.69,-2.44
49.171,-0.68,-0.75,-3.17
49.171,-0.67,-0.74,-3.74
49.173,-1.12,-1.13,-4.00
49.178,-1.41,-1.13,-4.24
49.186,-1.53,-1.11,-4.13
49.188,-1.57,-0.90,-3.51
49.193,-1.34,-0.66,-2.87
49.199,-1.05,-0.49,-2.05
49.204,-0.64,-0.37,-1.19
49.208,-0.17,-0.27,-0.45
49.213,0.05,-0.57,-0.05
49.219,0.69,-0.55,0.74
49.223,1.28,-0.46,1.47
49.228,1.64,-0.22,1.59
49.233,1.65,-0.17,1.81
49.238,1.49,-0.36,1.77
49.243,1.28,-0.48,1.35
49.248,1.23,-0.52,0.82
49.260,0.99,-0.53,0.09
49.260,0.83,-0.52,-0.89
49.263,0.50,-0.65,-2.06
49.282,0.39,-0.42,-3.14
49.283,0.27,-0.08,-3.79
49.284,0.26,0.29,-3.83
49.285,0.25,0.51,-3.56
49.296,0.15,0.59,-3.17
49.297,0.09,0.64,-2.63
49.301,0.01,0.63,-2.33
49.304,-0.10,0.60,-2.06
49.308,-0.14,0.38,-1.88
49.313,-0.32,0.24,-1.92
49.321,-0.66,-0.35,-2.24
49.324,-0.60,-0.15,-2.06
49.330,-1.35,-0.83,-1.41
49.334,-1.40,-0.37,-0.42
49.339,-1.28,0.06,0.10
49.344,-0.88,0.53,0.52
49.349,-0.60,0.81,0.79
49.354,-0.43,0.88,1.33
49.358,-0.14,0.90,1.90
49.363,0.06,0.77,2.30
49.368,0.36,0.70,2.62
49.373,0.61,0.56,2.84
49.379,0.85,0.39,2.73
49.384,0.57,-0.04,2.32
49.397,0.11,-0.87,1.29
49.398,-0.41,-0.91,0.66
49.400,-0.70,-0.91,0.61
49.430,-0.78,-1.02,0.91
49.431,-0.73,-1.05,1.14
49.431,-0.50,-0.84,1.25
49.432,-0.33,-0.40,1.29
49.432,-0.07,-0.03,1.22
49.434,-0.61,-0.74,1.14
49.434,-0.67,-1.01,0.90
49.439,-0.41,-0.56,1.04
49.444,-0.12,-0.10,0.69
49.449,-0.04,0.38,0.14
49.455,0.01,0.92,-0.35
49.459,0.16,1.43,-0.66
49.463,0.37,1.81,-0.88
49.469,0.58,2.14,-0.80
49.474,0.90,2.51,-0.51
49.479,0.91,2.53,-0.41
49.484,0.76,2.56,-0.70
49.489,0.16,2.51,-0.83
49.494,0.18,2.12,-1.56
49.499,-0.03,0.78,-0.48
49.506,-0.13,-0.24,2.02
49.509,0.18,-0.65,1.44
49.514,0.35,-1.06,0.89
49.519,0.18,-1.23,1.55
49.525,0.12,-1.01,2.67
49.529,0.16,-0.61,3.28
49.534,0.51,-0.26,2.92
49.558,0.82,-0.16,2.21
49.563,1.01,-0.21,2.00
49.564,1.15,0.08,1.31
49.564,1.14,0.18,0.56
49.565,0.88,0.03,-0.39
49.565,0.39,-0.46,-1.18
49.572,-0.11,-0.79,-1.74
49.574,-0.83,-0.92,-1.44
49.585,-1.10,-1.26,-2.33
49.587,-1.12,-1.60,-2.77
49.594,-1.35,-1.97,-2.72
49.595,-1.79,-2.25,-2.71
49.599,-2.37,-2.60,-2.46
